sample_id,archive_path,member_name,status
f8a83a1f7042adb8ac70657a94e6bb19e491bc9c,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/operasoftware_operaprestodriver_operasoftware_operaprestodriver_com.opera.core.systems.scope.protos252CommandOrBuilder.code,ok
a7a5d48f8d3aea2598e34f3848e516aa058f7df4,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/rapidminer_rapidminer_rapidminer_rapidminer_com.rapidminer.operator.generator1941UserSpecificationDataGenerator.code,ok
c2d681c4721ef82109ec6e896006f57d7af3ffb9,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/pastekit_twist_pastekit_twist_com.dotweblabs.twirl.types65QueryBuilder.code,ok
348c36276e6c6216acc4beb98ef4232ae9569dfb,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/rapidminer_rapidminer_rapidminer_rapidminer_com.rapidminer.gui.renderer1125DefaultTableable.code,ok
fd4cf9971848a04009ccf11d50b854095cf3f79d,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/google_guice_google_guice_com.google.inject6TypeLiteralInjectionTest.code,ok
bf7f2841fb82474f58bbe88cdd03c34aeac10c0e,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/apache_stratos_apache_stratos_org.apache.stratos.cli.commands278ListCartridgesCommand.code,ok
8125d44bcf5539cc265a4b54fb3ccf7ae0c70a28,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/glazedlists_glazedlists_glazedlists_glazedlists_com.publicobject.misc.xml1112XMLTagPath.code,ok
12eda6dbcf18b02ce4fed10afb18877389767240,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/gosu-lang_gosu-lang_gosu-lang_gosu-lang_editor2AbstractCloseDialog.code,ok
45a7803487354f7ecedb87af59226f547f71b9c6,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/rancherio_cattle_rancherio_cattle_io.cattle.platform.core.model.tables35InstanceTable.code,ok
598d5ceb202dcfe78542a960da3adce81ae84945,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/caskdata_cdap_caskdata_cdap_io.cdap.cdap.common.options3OptionsParserTest.code,ok
2c8f03e831007f39e1eaed4cee650921c0a2dc7c,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.model.document.indexed2365TestComponent.code,ok
6841da076308c821789b5ac77d3de96c75cb374d,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/clinejj_foursquare-api-java_clinejj_foursquare-api-java_fi.foyt.foursquare.api.entities1Setting.code,ok
9e4cc7ffd8e179d1202797ad941ec25ede1a4b78,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/google_closure-templates_google_closure-templates_com.google.template.soy.jbcsrc.restricted3ConstructorRef.code,ok
466f284b2bbeaea797b2d2b6aa4d8c50041933ce,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/ymback_NGA-CLIENT-VER-OPEN-SOURCE_ymback_NGA-CLIENT-VER-OPEN-SOURCE_sp.phone.util363ActivityUtils.code,ok
