sample_id,archive_path,member_name,status
39091521780e221dd498221c1921fe4327375b87,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/KleeGroup_vertigo_KleeGroup_vertigo_io.vertigo.database.timeseries_TimeFilterBuilder2622TimeFilterBuilder.code,ok
c327df14d320ce7f85d1ef05785cdf7b9b6bc95f,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.web.page.admin.certification_PageCertDefinitions43634populateItem.code,ok
3ed4b6d433bc5defc1fbe09dd9f0f8020ebafd3e,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.asn1.x509_Time7413Time.code,ok
e33e46872cab70bcbe1cfdc1d1397a8d65b33b85,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/247687009_soa_247687009_soa_io.goudai.soa.quartz.core_SimpleQuartzManger186start.code,ok
8b047dda7ef82ed9de556c21a6506ac85a7fc1ec,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/xtext_seven-languages-xtext_xtext_seven-languages-xtext_org.xtext.template.parser.antlr.internal_DFA10215718getDescription.code,ok
02911dda87ccec11d3ec757edb7a80bb07c496c8,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/addthis_hydra_addthis_hydra_com.addthis.hydra.job.alert_JobAlertRunner3411setDescription.code,ok
72f92009631fed325c9e7be4efa15e79a0c98e4c,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/PGWelch_com.opendoorlogistics_PGWelch_com.opendoorlogistics_com.opendoorlogistics.core.tables.decorators.datastores_SimpleAbstractDecorator6282setValueById.code,ok
be811b566905bf58a4fb24cd91b6f4e5d2b028c5,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/KronicDeth_intellij-elixir_KronicDeth_intellij-elixir_org.elixir_lang.parser_ElixirParser2408matchedUnaryOperation_0.code,ok
921daef8f030b7bab190bffbad24aa1a3621892c,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/calipho-sib_nextprot-api_calipho-sib_nextprot-api_org.nextprot.api.isoform.mapper.domain.impl_FeatureQueryFailureImpl5547FeatureQueryFailureImpl.code,ok
026cf8b4629def9f4c64c0688d4cfe5b234fb18e,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/vanita5_twittnuker_vanita5_twittnuker_de.vanita5.twittnuker.preference_ThemeBackgroundPreference3451updateSummary.code,ok
e3239450dcbe6e1eb822960103da9ff011748050,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/rocketscience-projects_javaslang_rocketscience-projects_javaslang_io.vavr.collection_CharSeqTest4307shouldInsertAllInFrontOfElement.code,ok
8ed05f00c1999b709af4dab75eb7ac9021b4bbcd,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Positive/elastic_elasticsearch-hadoop_elastic_elasticsearch-hadoop_org.elasticsearch.hadoop.serialization_ScrollReader12read.code,ok
811ab1c1fb97299dfacaa17c29063a48fdd8420f,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/dropwizard_metrics_dropwizard_metrics_com.codahale.metrics.servlets_MetricsServlet1994getWriter.code,ok
0f026d8f8c177718f0ff2b5d7e513d508920e4da,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/fhoeben_hsac-fitnesse-fixtures_fhoeben_hsac-fitnesse-fixtures_nl.hsac.fitnesse.fixture.slim.web_BrowserTest1116type.code,ok
3182e1b5571b28e424050eab56d2a22c27301677,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/haifengl_smile_haifengl_smile_smile.nlp.collocation_AprioriPhraseExtractorTest3179testExtract.code,ok
197e135e199318e402c72e7426705d6f2ed7c9f5,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/apache_olingo-odata4_apache_olingo-odata4_org.apache.olingo.client.core.serialization_JsonDeserializer2172setInline.code,ok
942173645892203c006b2bc7609a26a98b4e883e,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain_ExecutionDegree1789compareTo.code,ok
98e17afa035b2dccca99b87c55eefd538b4a3ce2,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Negative/naver_pinpoint_naver_pinpoint_com.navercorp.pinpoint.profiler.instrument.mock_AspectInterceptorErrorClass16164testSignatureMiss.code,ok
0b8a5927eca869b0d3ba12412604f86f5db80df3,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexMethod.7z,ComplexConditional/Positive/mucommander_mucommander_mucommander_mucommander_com.mucommander.ui.dialog.file_SplitFileDialog88startJob.code,ok
